Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1,"M. Gehlot, Mukul Karamchandani","Introduction, evolution, data binding & programming of Advanced Model View Controller (MVC) technology - Model-View-View-Model (MVVM) with ASP.NET 4.5 and above versions",2018,"","","","",41,"2024-01-20 11:09:02","","","","",,,,,1,0.17,1,2,6,"My objective of presenting this topic is making aware to programmers with this technology. It is still not accepted by programmers as expected. Still maximum programmers are working with WPF and MVC. Now it’s time to work with MVVM. MVVM is advanced ASP.NET technology in which we discuss MVVM pattern and describes how to implement its fundamental characteristics. It is a part of smart web based programming. MVVM scenario is implemented using Prism Library. The MVVM pattern is a close variant of the Presentation Model pattern, optimized to leverage some of the core capabilities of WPF and Silverlight, such as data binding, data templates, commands, and behaviors. It is more reliable MVC (Model View Controller) with more advanced features that takes advantage of particular strengths of the Windows Presentation Foundation (WPF) architecture to separate the Model and the View by introducing an abstract layer between them a “Model of the View,” or ViewModel. In this paper we will discuss brief introduction, features, data binding, and programming of MVVM. Introduction MVVM Foundation is a library of classes that are very useful when building applications based on the ModelView-ViewModel philosophy. The library is small and concentrated on providing only the most indispensable tools needed by most MVVM application developers. ModelView-ViewModel is a way of creating client applications that leverages core features of the WPF platform, allows for simple unit testing of application functionality, and helps developers and designers work together with less technical difficulties. The classes in the MVVM Foundation are timetested tools in the toolbox of many WPF developers around the world. Now they all live in one convenient project. MvvmFoundation. The source code download also contains a set of unit tests and a demo application, which show how to use the classes. WPF lends itself toward MVVM which increase testability, flexibility and maintainability. The Model-View-ViewModel pattern helps us to cleanly separate the business and presentation logic of our application from its user interface (UI). Maintaining a clean separation between application logic and UI helps to address numerous development and design issues and can make our application much easier to test, maintain, and evolve. It can also greatly improve code re-use opportunities and allows developers and UI designers to more easily collaborate when developing their respective parts of the application. Using the MVVM pattern, the UI of the application and the underlying presentation and business logic is separated into three separate classes: the view, which encapsulates the UI and UI logic; the view model, which encapsulates presentation logic and state; and the model, which encapsulates the application's business logic and data. Prism includes samples and reference implementations that show how to implement the MVVM pattern in a Silverlight or Windows Presentation Foundation (WPF) application. The Prism Library also provides features that can help we implement the pattern in were own applications. These features embody the most common practices for implementing the MVVM pattern and are designed to support testability and to work well with Expression Blend and Visual Studio. The pattern was first introduced by John Gossman – the architect on the Blend/WPF/Silverlight team – and derives from the Smalltalk ApplicationModel pattern, as does the PresentationModel pattern described by Martin Fowler. It was first utilized by the Expression team (John was part of that team at the time) as they developed version 1 of Expression Blend. Without the WPF/Silverlight-specific 127 International Journal of Engineering Research & Technology (IJERT)","",""
1,"A. B. Cortès","Desenvolupament d'una app per a Android de la cartellera de cinema en català utilitzant MVVM i Android Architecture Components",2018,"","","","",46,"2024-01-20 11:09:02","","","","",,,,,1,0.17,1,1,6,"El projecte preten desenvolupar una aplicacio per a Android fent emfasi en dissenyar una bona arquitectura interna utilitzant Model-View-ViewModel i les llibreries d'Android Architecture Components. L'app Muvicat mostra la cartellera de cinema en catala gracies a dades obertes de la Generalitat.","",""
1,"Mingguang Diao, Danning Zhao, T. Xue, Wenji Li, Naiyu Zheng","A Highly Automatic Petrogeochemistry Diagram Plotting and Analysis System Based on MVVM",2018,"","","","",47,"2024-01-20 11:09:02","","10.12783/DTCSE/CSSE2018/24498","","",,,,,1,0.17,0,5,6,"A new software, GeoDrop based on the Petrogeochemistry experts’s practical working methods, is developed to implement Petrogeochemistry diagrams’ plotting and analysis automaticly. System takes the Petrogeochemistry parameters and diagrams as the process objects. The method is to intersect Petrogeochemistry and computer software technology. By analyzing the characteristics of two-variable and three-variable diagrams, it divides data calculation into three types, including major and trace elements’ related parameters calculation, major and trace elements’ standard mineral calculation, and isotope calculation. For plotting, system can be used for volcanic rocks, intrusive rocks, sedimentary rocks and so on. For extension, system also supports customized diagram types. All these above functions in GeoDrop can help users implement data processing, analysis and automatic plotting quickly.","",""
1,"Luong Nguyen, Khoi Nguyen","Application of Protocol-Oriented MVVM Architecture in iOS Development",2017,"","","","",57,"2024-01-20 11:09:02","","","","",,,,,1,0.14,1,2,7,"","",""
1,"Ashish Ghoda","Windows 8 MVVM Patterns Revealed: covers both C# and JavaScript",2012,"","","","",85,"2024-01-20 11:09:02","","","","",,,,,1,0.08,1,1,12,"The Model-View-View-Model (MVVM) pattern is held in high regard by many developers as an excellent way of creating sophisticated modern applications. It's clear seperation of presentation and business logic produces a clean implementation that promotes speed, scalability and code reuse in applications with a complex UI. These strengths have found it favor with WPF and Silverlight developers. It is now increasingly being employed for Windows 8 apps, a purpose to which it is ideally suited as this book will show. In this brief, information-rich, guide we will show you how MVVM works with both XAML (C#) and HTML5 (JavaScript) flavors of Windows 8. Beginning with a brief recap of MVVM concepts under .NET - to provide a common frame of reference - we will then delve into the details of how MVVM can best be implemented in Metro-style apps for Windows 8 and show a working application framework in each case. What youll learn How the MVVM pattern can bring elegance, power, speed and reusability to your Windows 8 apps. That MVVM implementations under Windows 8 differ from MVVM implementations under .NET. Produce fully working Metro-style applications using XAML and HTML5 How you can use the popular KnockoutJS Framework to speed the development of your HTML5 Metro apps. Essential tips, tricks and cautions that will allow you to bring your existing .NET skills to bear quickly in the Windows 8 world. Who this book is for This is a fast-paced guide for developers comfortable with both .NET programming and the fundamentals of Windows 8 development. Table of Contents Setting up Windows 8 Application Project Implementing the View Implementing the Model Implementing the ViewModel HTML5, JavaScript, and Windows 8 Applications View, Model and ViewModel Structures in HTML5 and JavaScript","",""
1,"Baharudin Habibi","Analisa PerbandinganEfisiensi Implementasi Arsitektur SistemBerbasis MVVM dan Conventional",2012,"","","","",86,"2024-01-20 11:09:02","","","","",,,,,1,0.08,1,1,12,"Programming is an art in use one or more algorithms,this algorithm have a correlation with a specific programming language so it becomes a computer program. A different programming languages usually supports different programming styles. This programming style called programming paradigms. We need algorithm skill, logic, programming languages, and architecture patterns programming for able programing.  An architecture pattern is a solution for common programming problems. This research will be implemented MVVM architecture pattern. MVVM architecture pattern is a separates technique the interface and business logic. This is different from Conventional architecture pattern which combine business logic in the interface layer. There are 3 main components on the MVVM architecture pattern such as the Model, View and View Model.  Because this differences, we will be comparisons with some parameters such as, reusable, resource, program architecture time and costs, use both methods MVVM and Conventional programming. From this data will be analysis to get information about the efficiency useof a suitable architecture pattern in develop an application with considering the advantages and disadvantages from both architecture pattern.","",""
1,"Zhang Qiang","Service-oriented Computing Model for SaaS with Extended MVVM Pattern",2010,"","","","",95,"2024-01-20 11:09:02","","","","",,,,,1,0.07,1,1,14,"Since resource service is provided for requirement in SaaS system, platform is overloaded by processing mass data. It extends standard MVVM pattern, and increases processing module on Web, and deploys Service-Oriented Computing environment in the module. In this paper, SOC model is designed to be used for logical processing of quality assessment of resource service. This model makes users utilize Cloud Computing service by means of Web and contributes to Cloud Computing platform. Preliminary experiments reveal that, by using this model, processing pressure of SaaS platform providing resource service is reduced effectively. At one time, service quality is improved and systemic extendibility is enhanced.","",""
1,"Rismayani Rismayani, Madyana Patasik, N. S. Layuk, Surya Saputra, A. Muhajir","Aplikasi Tracking Rekreasi dan Aktivitas Menggunakan Model View ViewModel di Provinsi Sulawesi Selatan",2022,"","","","",113,"2024-01-20 11:09:02","","10.22303/csrid.14.2.2022.176-187","","",,,,,1,0.50,0,5,2,"Sulawesi Selatan adalah sebuah provinsi di Indonesia yang terletak di pesisir barat daya Pulau Sulawesi. Daerah ini dihuni oleh banyak suku, antara lain suku Makassar, Bugis, Toraja dan Mandar. Kawasan yang hampir seluruhnya dikelilingi laut ini menawarkan berbagai aktivitas rekreasi dan objek wisata menarik yang bisa dikunjungi. Permasalahan dalam penelitian ini adalah belum adanya sistem pengelolaan informasi di Sulawesi Selatan untuk informasi di berbagai daerah di Provinsi Sulawesi Selatan dan bagaimana mengimplementasikan konsep model View ViewModel (MVVM) dalam merancang sistem pelacakan aktivitas dan rekreasi di Provinsi Sulawesi Selatan. Tujuan dari penelitian ini adalah untuk membuat sistem pelacakan aktivitas dan rekreasi berbasis android di Provinsi Sulawesi Selatan dan mengimplementasikan view viewmodel (MVVM) dalam proses pelacakan aktivitas dan rekreasi di Sulawesi Selatan. Metode dan teknologi yang digunakan adalah Model View View Model (MVVM) dengan teknologi berbasis android, Model View ViewModel (MVVM) merupakan salah satu pola arsitektur yang digunakan dalam pengembangan perangkat lunak berbasis Graphical User Interface (GUI), sedangkan android sebagai operasinya sistem untuk perangkat seluler. Hasil penelitian menunjukkan bahwa sistem ini dapat membantu wisatawan menemukan tracking aktivitas dan rekreasi di Sulawesi Selatan dan dengan penerapan View View Model (MVVM) sistem tracking aktivitas dan rekreasi menjadi lebih menarik, efektif dan efisien. Berdasarkan pengujian fungsional yang dilakukan ditemukan hasil yang valid terhadap semua fungsi dari sistem. Berdasarkan hasil kuesioner untuk mengetahui manfaat dari sistem yang dibagun diperoleh dari 50 responden hasilnya menyatakan 86, 7% bermanfaat.","",""
1,"Chang Liu","Development and Application of Sales System Software Based on Computer Network",2022,"","","","",114,"2024-01-20 11:09:02","","10.1155/2022/4524698","","",,,,,1,0.50,1,1,2,"In order to solve the problem that the automobile sales management becomes more and more complicated, this paper proposes a sales system software platform based on a computer network. The automobile sales management system based on the MVVM framework, with Java as the development language and MySQL as the database, is implemented by the progressive framework Vue in the front end and developed by the Spring Boot framework in the back end. Starting with the design and implementation of the system, the technical framework, functional modules, and implementation processes used to develop the system are studied. The experimental results show that the function tests are normal, the response time of the system client is generally 1-2 seconds, the processing speed is fast, and the influence ability is good. The system improves the comprehensive management ability and promotes the rapid development of automobile industry.","",""
1,"Lavneet Singh","RMVRVM – A Paradigm for Creating Energy Efficient User Applications Connected to Cloud through REST API",2022,"","","","",115,"2024-01-20 11:09:02","","10.1145/3511430.3511434","","",,,,,1,0.50,1,1,2,"The applications that run on resource-constrained devices, especially for batteries, pose a challenge. The activities such applications do while running on such devices consume energy and drain the device's battery. Many of these applications use REST API to communicate with their backend services running outside of the devices, primarily on the cloud. The paradigms like Model View View-Model (MVVM) used on the application side require data transformations that cause applications to consume more battery. There is a need for an improved approach and a paradigm that can be used to develop green software with reduced battery consumption. This paper proposes a novel Remote-Model View Remote-View-Model (RMVRVM) paradigm. The use of RMVRVM paradigm lowers the battery consumption on devices where the application is running and hence contributes to writing green software. In addition, RMVRVM makes an application more responsive and thus a delight to use. This paradigm has been implemented in industrial case studies, and significant gains in terms of the reduced amount of data transfer, reduced battery consumption, and faster response time were observed. Experiments were also done to further validate the paradigm with encouraging results. The practitioners can apply the RMVRVM to design applications for battery-constrained devices with smaller energy footprints and better response times.","",""
1,"Yangfeng Wang, Tao Chen","Finger Vein Recognition System Based on Convolutional Neural Network and Android",2021,"","","","",128,"2024-01-20 11:09:02","","10.1088/1742-6596/2078/1/012053","","",,,,,1,0.33,1,2,3,"With the rapid development of science and technology, biotechnology has developed rapidly. Among the many biometric technologies, finger vein technology has the characteristics of vitality, portability, and non-replicability, so it is considered to be the most promising biometric technology. However, the accuracy of finger vein recognition is affected by the collection device, the surrounding temperature and the algorithm. The flaws cannot be applied to real life on a large scale. This paper designs a finger vein recognition system based on convolutional neural network and Android, which mainly includes the following three parts. First, the system hardware includes the design of the acquisition device, the selection of the core development board and the display screen. Second, the design of the entire system software architecture is based on the MVVM architecture, which ensures low coupling of the program and is easy for later expansion and maintenance. The software includes collection function, recognition function and administrator function. Finally, a lightweight neural network is proposed for finger vein feature extraction, and proposed a storage method based on MMKV to meet the real-time performance of the system.","",""
1,"Minghang Li, Jianghai Hu, Xianwu Lin","The Development of Web Application Front-End of Intelligent Clinic Based on Vue.js",2019,"","","","",153,"2024-01-20 11:09:02","","10.1007/978-981-32-9050-1_77","","",,,,,1,0.20,0,3,5,"","",""
1,"O. Kuripta, Y. Vorob'eva, O. Minakova","THE PROGRAM MODULE OF CALCULATION OF PHYSICAL WEAR OF BUILDINGS BASED ON EXPERIMENTAL ASSESSMENT OF THEIR DAMAGES",2019,"","","","",154,"2024-01-20 11:09:02","","10.34031/2071-7318-2019-4-12-17-25","","",,,,,1,0.20,0,3,5,"The article raises the issue of current interest of automation the process of calculation and evaluation of physical buildings deterioration. This is the most important indicator that characterizes the physical condition of the building in quantitative terms and is of interest to realtors and management companies. Calculation and assessment of physical wear and tear of buildings is a difficult and time-consuming task and is currently carried out manually or by means of Microsoft Office Excel. In this regard, the software module is proposed and developed that allows to calculate and evaluate the physical wear of buildings according to VSN 53-86 (p), which reduces the complexity and time of assessing physical wear. The software module is developed using MongoDB Server, IDE Studio 3T, Microsoft Visual Studio programming system 2017.NET Framework 4.6.1, WPF technologies, in C#, Net, using the MVVM architectural pattern. The user is provided with the following functionality when working with the software module: selection of the studied system elements, reference information of signs of their wear, automatic calculation of physical wear and reporting on the received assessment. The program module is tested at the Department of housing and communal services of the Voronezh state technical University.","",""
1,"Derrick Allen Lo","Sensor Plot Kit: An iOS Framework for Real-time plotting of Wireless Sensors",2015,"","","","",176,"2024-01-20 11:09:02","","","","",,,,,1,0.11,1,1,9,"This thesis presents a new open-source framework for plotting and managing streams of sensor data on iOS devices. The framework, called the Sensor Plot Kit (SPK), aims to help developers build apps for viewing sensor data that can be streamed in real-time or pre-recorded. It can handle multiple streams at relatively high data rates with short latencies, making it suitable for advanced medical applications such as electrocardiograms (ECG). This framework also supports filtering, post processing, and saving the data in non-volatile storage. A novel feature of our design is that we adopt the Model View View-Model (MVVM) design pattern that reduces complexity and maximizes code reusability compared to the standard Model View Controller (MVC) pattern in iOS while remaining compatible. Experimental results using a real-world ECG, on-board sensors, and pre-recorded results over actual and simulated iOS devices confirm that SPK enables developers to build feature-rich, robust apps that embed real-time, responsive plotting capability while significantly shortening development time. This work has the potential to make a crosscutting impact on science, engineering, medicine, the financial market, and many other fields that increasingly rely on smart phones and tablets as the primary device for viewing and interacting live and historical streams of data.","",""
1,"S. Jiang, S. Dolly, B. Cai, S. Mutic, H. Li","SU-F-J-72: A Clinical Usable Integrated Contouring Quality Evaluation Software for Radiotherapy.",2016,"","","","",177,"2024-01-20 11:09:02","","10.1118/1.4955980","","",,,,,1,0.13,0,5,8,"PURPOSE To introduce the Auto Contour Evaluation (ACE) software, which is the clinical usable, user friendly, efficient and all-in-one toolbox for automatically identify common contouring errors in radiotherapy treatment planning using supervised machine learning techniques.   METHODS ACE is developed with C# using Microsoft .Net framework and Windows Presentation Foundation (WPF) for elegant GUI design and smooth GUI transition animations through the integration of graphics engines and high dots per inch (DPI) settings on modern high resolution monitors. The industrial standard software design pattern, Model-View-ViewModel (MVVM) pattern, is chosen to be the major architecture of ACE for neat coding structure, deep modularization, easy maintainability and seamless communication with other clinical software. ACE consists of 1) a patient data importing module integrated with clinical patient database server, 2) a 2D DICOM image and RT structure simultaneously displaying module, 3) a 3D RT structure visualization module using Visualization Toolkit or VTK library and 4) a contour evaluation module using supervised pattern recognition algorithms to detect contouring errors and display detection results. ACE relies on supervised learning algorithms to handle all image processing and data processing jobs. Implementations of related algorithms are powered by Accord.Net scientific computing library for better efficiency and effectiveness.   RESULTS ACE can take patient's CT images and RT structures from commercial treatment planning software via direct user input or from patients' database. All functionalities including 2D and 3D image visualization and RT contours error detection have been demonstrated with real clinical patient cases.   CONCLUSION ACE implements supervised learning algorithms and combines image processing and graphical visualization modules for RT contours verification. ACE has great potential for automated radiotherapy contouring quality verification. Structured with MVVM pattern, it is highly maintainable and extensible, and support smooth connections with other clinical software tools.","",""
1,"H. Sánchez, J. J. Escobar, J. D. González, J. Beltrán","Implementation of interactive virtual simulation of physical systems",2014,"","","","",189,"2024-01-20 11:09:02","","10.1088/1742-6596/490/1/012100","","",,,,,1,0.10,0,4,10,"Considering the limited availability of laboratories for physics teaching and the difficulties this causes in the learning of school students in Santa Marta Colombia, we have developed software in order to generate greater student interaction with the phenomena physical and improve their understanding. Thereby, this system has been proposed in an architecture Model/View- View- Model (MVVM), sharing the benefits of MVC. Basically, this pattern consists of 3 parts: The Model, that is responsible for business logic related. The View, which is the part with which we are most familiar and the user sees. Its role is to display data to the user and allowing manipulation of the data of the application. The ViewModel, which is the middle part of the Model and the View (analogous to the Controller in the MVC pattern), as well as being responsible for implementing the behavior of the view to respond to user actions and expose data model in a way that is easy to use links to data in the view. .NET Framework 4.0 and editing package Silverlight 4 and 5 are the main requirements needed for the deployment of physical simulations that are hosted in the web application and a web browser (Internet Explorer, Mozilla Firefox or Chrome). The implementation of this innovative application in educational institutions has shown that students improved their contextualization of physical phenomena.","",""
1,"G. Fink, I. Flatow","SPA Concepts and Architecture",2014,"","","","",190,"2024-01-20 11:09:02","","10.1007/978-1-4302-6674-7_4","","",,,,,1,0.10,1,2,10,"","",""
1,"Ashish Ghoda","Implementing the Model",2012,"","","","",214,"2024-01-20 11:09:02","","10.1007/978-1-4302-4909-2_3","","",,,,,1,0.08,1,1,12,"","",""
1,"J. Jiang, Hua Tan, Bo Yao","A Multi-Platform Compatible and Open Software Architecture for Computer Numerical Control Systems",2012,"","","","",217,"2024-01-20 11:09:02","","10.4028/www.scientific.net/AMR.468-471.430","","",,,,,1,0.08,0,3,12,"Abstract. By analyzing the current open software architectures for PC-based master-slave Computer Numerical Control(CNC) systems and soft-CNC systems, this paper put forward a multi-platform compatible open software architecture for the two types of CNC systems. The architecture is composed by five different function layers: CNC presentation Layer, CNC Business Layer, CNC Data Layer, NC Interface Layer and NCK Layer. Firstly, the WPF and the MVVM pattern decouple the User Interface (UI) presentation and business logic. Secondly, the component technology is used to decouple the business logic and Numerical Control(NC) functions. Thirdly, the implementation of NC tasks is put into non-RT environment and RT environment. The experiment results of developing the application based on the architecture show that the layered software architecture improves the maintenance and development efficiency, and running the application in the “non-RT+RT” environment proves that the architecture is available for PC-based master-slave CNC systems and soft-CNC systems.","",""
1,"Graeme Baillie, Brian Armour, Dave Allan, R. Milne, Thomas M. Connolly, R. Beeby","A Model-View-DynamicViewModel and its Performance in a Web-based Component Architecture",2011,"","","","",219,"2024-01-20 11:09:02","","","","",,,,,1,0.08,0,6,13,"The implementation of an appropriate software architecture is crucial in achieving the optimum performance from a system. Web-based applications are becoming increasingly popular in replacing previous Windows-based applications. This has lead to a growth in new technologies and architectures to cope with the new workload and performance demands that web-based applications can require. This paper will look at a current software company that provides process-heavy web-based application systems providing grant management services to medical and academic research. The purpose of this paper is to analyze the performance of their existing Web Forms based management system against newly developed dynamic component-based architecture using a variant of the Model View Controller (MVC) and Model-View-ViewModel (MVVM) patterns, which we have termed MVDVM (Model-View-DynamicView Model). Accurate and meaningful results will demonstrate how applications can now benefit from this approach.","",""
1,"P. Brown","Silverlight 4 in Action",2010,"","","","",226,"2024-01-20 11:09:02","","","","",,,,,1,0.07,1,1,14,"Silverlight 4 in Action is a fast-paced, comprehensive tutorial that guides the reader from creating ""Hello World"" to coding production-quality, data-driven rich internet applications with graphics, audio, and video content. Written for a developer who already knows how to code in C#, this fluff-free book covers the basics quickly and dives into the heart of Silverlight development using XAML (a markup language for creating user interface elements) andVisual Studio 2010. You'll learn not only how to accomplish tasks, but how the underlying runtime works.In addition to the fundamentals, the book covers the new features in Silverlight like pixel shaders, webcam and microphone, and raw media, as well asWCF RIA Services and patterns like MVVM (Model-View-ViewModel). It explains developing offline and ""out-of-browser"" applications, managing video and audio, handling validation, navigation and deep-linking, and how each Silverlight feature fits into the overall Silverlight ecosystem.Table of ContentsIntroducing SilverlightCore XAMLThe application model and the plug-inIntegrating with the browserIntegrating with the desktopRendering, layout, and transformingPanelsHuman inputTextControls and UserControlsBindingData controls: DataGrid and DataFormInput validationNetworking and communicationsNavigation and dialogsStructuring and testing with the MVVM/ViewModel patternWCF RIA ServicesGraphics and effectsPrintingDisplaying and capturing media (including webcam/mic)Working with bitmap imagesAnimation and behaviorsResoures, styles, and control templatesCreating panels and controlsThe install experience and preloaders","",""
1,"Hu Shi-qing","Research of digital book and English course interactive learning RIA platform",2010,"","","","",230,"2024-01-20 11:09:02","","","","",,,,,1,0.07,1,1,14,"The technical design of rich internet application(RIA) platform for interactive learning English is introduced to solve the problems of poor interactivity and poor universality of WEB-based learning platform.To improve practicality of the platform and enhance expression of the content,firstly,the presentation form of the content is unified by the realization of digital books.Then through the realization of handwriting and recognition technology,drag and collision technology,the rich interactive feature of the platform is accomplished.According to the characteristics of English,the media labeling to achieve synchronization of hearing and content is applied.Based on model-view-view model(MVVM) mode,the overall structure and design framework are presented.The issues of software coupling and reusability in RIA technologies are addressed in MVVM mode.The example shows that the system has better performance.","",""
1,"S. Tsybulnyk, Danylo Bidnyk, D. Pivtorak","DEVELOPMENT OF AN AUTOMATED BIBLIOGRAPHIC SYSTEM",2022,"","","","",235,"2024-01-20 11:09:02","","10.20998/2413-4295.2022.02.08","","",,,,,1,0.50,0,3,2,"Most research and higher education institutions of Ukraine are funded by the state. Almost all research is conducted mainly in the public sector, while private universities and companies usually do not conduct any research. Public higher education institutions are financed from the state budget and lack of funds is one of the main factors hindering the introduction of new information technologies and systems into the daily routine. Analysis of scientific achievements using bibliographic information has become a significant part of scientific and technical management in many countries around the world, but unlike Slovenia and Poland, Ukraine does not have a single bibliographic database and relevant search interfaces. Therefore, the aim of the work is to develop an automated bibliographic system that will simplify the process of creating, editing, searching, sorting, statistics, deleting bibliographic information of research and teaching staff and will automate the formation of personalized reports. To implement the proposed automated system, a review of existing databases of bibliographic information and search interfaces was conducted. It is concluded that they cannot provide Ukrainian scientists with the necessary functionality to form bibliographic descriptions of their own research papers. To design the architecture of a mobile application based on the Android operating system, a multi-level architecture class and an MVVM template were selected. Designed architecture contains three levels and five layers on which separate subsystems are located. The Pixel emulator and Xiaomi Redmi 5 Plus smartphone were used to test the application on different screen sizes, as well as on different versions of the software interface. The application was developed in the AndroidStudio software environment. The design of the entered data according to two standards was implemented, namely: DSTU 8302-2015 and IEEE. Algorithms for searching and sorting records according to the necessary criteria are implemented. Saving the list of all necessary bibliographic descriptions in text format is implemented. Additionally, the possibility of sending it to e-mail is implemented. In the future it is planned to expand the list of standards for bibliographic information and improve search and sorting algorithms.","",""
1,"S. Tsybulnyk, Danylo Bidnyk","DESIGN OF THE ARCHITECTURE OF AN AUTOMATED BIBLIOGRAPHIC SYSTEM",2021,"","","","",239,"2024-01-20 11:09:02","","10.20998/2413-4295.2021.02.12","","",,,,,1,0.33,1,2,3,"The development of information and computer technologies has led to the need to evolve the concept of universal bibliographic control. The creation of the Internet and web technologies has allowed this concept to reach a new level by creating a number of common international standards. In addition, to ensure control and exchange of bibliographic information public bibliographic and scientometric databases were created. Today, software for managing bibliographic records is in demand in various countries in Europe and America. The most popular software in these countries is EndNote, RefWorks, BibTeX and Zotero. The development of such automated bibliographic system and the adaptation of its functionality to standards and requirements within Ukraine is relevant for a number of reasons. The main reasons are the need for every scientist and lecturer of higher education institutions to confirm their scientific achievements when hiring, submitting scientific work to various competitions, to obtain a scientific degree and so on. Today the rapid development of information and computer technology allows us to abandon the list of scientific papers in manual mode and move to the use of specialized software on smartphones. That is why the architecture of an automated bibliographic system, which is developed as a mobile application based on the Android operating system, was designed. Java is chosen as the programming language in which the software will be written, as the vast majority of the Android operating system is written in this language. A number of technologies were chosen for the selected operating system. They will simplify the process of developing a mobile application. The three-layer architecture of the automated bibliographic system is designed on the basis of the multilevel model of architecture and the MVVM template. This architecture allows to provide the main non-functional characteristics of the quality of the developed software, as well as to effectively implement the rules of business logic within the object-oriented programming paradigm.","",""
1,"Marius Hansen Røed","Verification and visualization of equipment access on offshore platforms",2014,"","","","",250,"2024-01-20 11:09:02","","","","",,,,,1,0.10,1,1,10,"The Master’s thesis discusses verification of equipment transport on offshore platforms. The goal of the thesis is to use the form finding method dynamic relaxation to create a software application, which helps the layout engineers to automatically check whether an equipment transport route on offshore platforms is feasible using dynamic relaxation. This could potentially save a lot of time and add value by enabling the ability to run several iterations of the transport route with little effort. The thesis presents a new workflow, based on using the new application, and discusses advantages and disadvantages between the new and current workflow for transport route verification. By using Autodesk Navisworks and its .NET and COM API, a plug-in application was created for Navisworks, to automatically verify movement of an object through a given access way. This was done using Navisworks clash detective feature through the .NET API. The plug-in application required input parameter such as a validation object, a boundary geometry and a path. The plug-in application is divided into two phases; one path optimizing phase, and one verification phase. The optimizing phase is a pre-phase for the verification phase, to optimize run-time speed. The verification phase uses dynamic relaxation to try to move the validation object through the given path. If the validation object clashes with the boundary geometry, the dynamic relaxation will try to find a point of equilibrium where there is no clash. The plug-in application uses WPF (Windows Presentation Foundation) as a presentation system in .NET, with the MVVM (Model-View-ViewModel) architecture. The visualization of the validation object’s movement, and the verification result, is done via Navisworks .NET API, where the movement is presented in Navisworks’ own UI. The plug-in application’s UI will present information about the status of a verification. The UI gives the opportunity for the user to monitor the velocity, acceleration and applied force in the dynamic relaxation method during verification using chart controls.","",""
1,"B. James, Lori Lalonde","Pro XAML with C#: From Design to Deployment on WPF, Windows Store, and Windows Phone",2015,"","","","",254,"2024-01-20 11:09:02","","","","",,,,,1,0.11,1,2,9,"Packed with real, usable code and expert insights, Pro XAML with C# shows you how to design and build compelling enterprise applications on WPF, Windows Store, or Windows Phone, or any combination of the three. In Part I, authors Buddy James and Lori Lalonde introduce you to XAML and reveal proven techniques for developing successful line-of-business applications. Youll also find out about some of the conflicting needs and interests that you might encounter as an enterprise XAML developer. Part II begins to lay the groundwork to help you properly architect your application, providing you with a deeper understanding of domain-driven design and the Model-View-View Model design pattern. You will also learn about proper exception handling and logging techniques, and how to cover your code with unit tests to reduce bugs and validate your design. Part III explores implementation and deployment details for each of Microsofts XAML UIs, along with advice on deploying and maintaining your application across different devices using version control repositories and continuous integration. Pro XAML with C# is for intermediate to experienced developers. Readers should have experience working with C# and at least one XAML-based technology (WPF, Silverlight, Windows Store, or Windows Phone). What youll learn Analyze a business problem and develop a solution within the sometimes conflicting interests of a real business team Use domain driven design to get maximum business value from your development efforts Develop applications in Visual Studio making best use of its integrated design and development views Implement the popular MVVM design pattern to decouple your user interface from your core domain logic Cover your code with unit tests to reduce bugs and validate your design Deploy and maintain your application across different devices Who this book is for Pro XAML with C# is for intermediate to experienced .NET developers. Readers should have experience working with C# and at least one XAML-based technology (WPF, Silverlight, Windows Store or Windows Phone).","",""
1,"C. Márquez, Alejandro Delgado García","Visor de imágenes médicas digitales web",2014,"","","","",258,"2024-01-20 11:09:02","","","","",,,,,1,0.10,1,2,10,"El desarrollo de las tecnologias ha facilitado la creacion de soluciones medicas que agilizan las tareas de los especialistas. A traves del uso de este tipo de sistemas, consultorios medicos, clinicas, centros de imagen y departamentos de diagnostico por imagenes pueden tener a gran velocidad servicios de Internet a su alcance y capacidades de archivo que alguna vez fueron solo para los grandes hospitales. La Universidad de las Ciencias Informaticas ha desarrollado la solucion alas PACS-RIS, pero este sistema debido a sus caracteristicas especificas no causa el impacto deseado debido a los grandes costos de tiempo de instalacion y configuracion, su uso limitado a plataformas propietarias, la necesidad de equipo de altas prestaciones, entre otras causas. Se presenta la propuesta de solucion de software desarrollada para la visualizacion de imagenes medicas. El sistema esta disenado para ofrecer al personal medico, servicios en linea que faciliten la ejecucion de sus tareas. Facilita a los especialistas una gama de herramientas basicas para la visualizacion y procesamiento de imagenes medicas y creacion de los reportes de estudios realizados a pacientes. La aplicacion fue desarrollada sobre la plataforma .NET 4.0 con lenguajes de programacion C#, JavaScript, HTML5, CSS3. Se utilizaron ademas las librerias jQuery, Knockout y ademas de MVVM como patron arquitectonico para la capa de presentacion. El sistema se integra a la solucion alas PACS-RIS y esta disenada para que finalmente sea utilizada en dispositivos moviles como celulares y Tablet PC.","",""
